epoch,classification_output_accuracy,classification_output_auc,classification_output_loss,learning_rate,loss,regression_output_loss,regression_output_mae,regression_output_mse,val_classification_output_accuracy,val_classification_output_auc,val_classification_output_loss,val_loss,val_regression_output_loss,val_regression_output_mae,val_regression_output_mse
0,0.6907118558883667,0.5007625222206116,0.6179226040840149,0.0010000000474974513,4.337802410125732,0.9225353002548218,0.5475221276283264,0.4299241304397583,0.841691255569458,0.5022711753845215,0.47919169068336487,3.1999919414520264,0.2866225242614746,0.1468656063079834,0.08452905714511871
1,0.8197135925292969,0.5042450428009033,0.4992571771144867,0.0010000000474974513,3.0060489177703857,0.6866177916526794,0.4341733455657959,0.30442485213279724,0.841691255569458,0.5143996477127075,0.43789342045783997,2.3558483123779297,0.2632996141910553,0.18377959728240967,0.0840490534901619
2,0.8352990746498108,0.4991074204444885,0.4750247895717621,0.0010000000474974513,2.2659051418304443,0.5310077667236328,0.3384160101413727,0.21527670323848724,0.841691255569458,0.48186707496643066,0.4368152618408203,1.8576719760894775,0.268672913312912,0.19204512238502502,0.08635049313306808
3,0.8413016200065613,0.5014746189117432,0.4645942449569702,0.0010000000474974513,1.8011598587036133,0.4667767882347107,0.28885796666145325,0.17637673020362854,0.841691255569458,0.49444276094436646,0.4371470510959625,1.4989205598831177,0.269809752702713,0.17177709937095642,0.08178883790969849
4,0.8435130715370178,0.5191168785095215,0.4543532431125641,0.0010000000474974513,1.4556986093521118,0.41931670904159546,0.248810812830925,0.1473715603351593,0.841691255569458,0.5248411297798157,0.4354228079319,1.2342455387115479,0.2809627652168274,0.18476077914237976,0.08762876689434052
5,0.8438289761543274,0.5051450729370117,0.4533618688583374,0.0010000000474974513,1.199631690979004,0.3955153822898865,0.22607822716236115,0.131043940782547,0.841691255569458,0.4805673658847809,0.4373694956302643,1.0179892778396606,0.2691892683506012,0.16249816119670868,0.08003635704517365
6,0.8440396189689636,0.5003681182861328,0.45453837513923645,0.0010000000474974513,1.0086898803710938,0.3769163489341736,0.21195951104164124,0.1201755478978157,0.841691255569458,0.4630485773086548,0.43844056129455566,0.8632799386978149,0.27449068427085876,0.16979804635047913,0.08232863992452621
7,0.8438289761543274,0.4949401021003723,0.4539937376976013,0.0010000000474974513,0.8559423089027405,0.35717836022377014,0.2004336565732956,0.11114121228456497,0.841691255569458,0.5318939685821533,0.43700847029685974,0.737584114074707,0.2751902937889099,0.16992655396461487,0.08300040662288666
8,0.8440396189689636,0.5046331882476807,0.4511509835720062,0.0010000000474974513,0.7378078103065491,0.348908007144928,0.19393190741539001,0.10489305108785629,0.841691255569458,0.4896673560142517,0.43603676557540894,0.6413971185684204,0.2741449475288391,0.16719813644886017,0.08105863630771637
9,0.8440396189689636,0.5133106112480164,0.4451194703578949,0.0010000000474974513,0.6491851210594177,0.34431982040405273,0.18759308755397797,0.09897121787071228,0.841691255569458,0.47645413875579834,0.4366460144519806,0.5661941170692444,0.27300533652305603,0.16865211725234985,0.08159282803535461
