epoch,classification_output_accuracy,classification_output_auc,classification_output_loss,learning_rate,loss,regression_output_loss,regression_output_mae,regression_output_mse,val_classification_output_accuracy,val_classification_output_auc,val_classification_output_loss,val_loss,val_regression_output_loss,val_regression_output_mae,val_regression_output_mse
0,0.4899957776069641,0.49077755212783813,0.7981318831443787,0.0010000000474974513,4.34991455078125,0.8743447065353394,0.5332583785057068,0.41336801648139954,0.841691255569458,0.46461135149002075,0.5076747536659241,3.1639561653137207,0.3530130386352539,0.2187121957540512,0.11421064287424088
1,0.7760109305381775,0.5029452443122864,0.5512224435806274,0.0010000000474974513,2.904442548751831,0.6614907383918762,0.4175187945365906,0.2853007912635803,0.841691255569458,0.47841501235961914,0.45039263367652893,2.2530179023742676,0.29037967324256897,0.15084154903888702,0.08538129180669785
2,0.8317186236381531,0.508405327796936,0.48306193947792053,0.0010000000474974513,2.12375807762146,0.5121062397956848,0.33326753973960876,0.20643389225006104,0.841691255569458,0.48893362283706665,0.43962255120277405,1.7227997779846191,0.2725854814052582,0.1448374092578888,0.08016026765108109
3,0.8401432037353516,0.5038549900054932,0.4704972207546234,0.0010000000474974513,1.651004672050476,0.43850934505462646,0.2745106518268585,0.15936031937599182,0.841691255569458,0.5012625455856323,0.44616666436195374,1.3752973079681396,0.2736569046974182,0.14225324988365173,0.08002588897943497
4,0.8413016200065613,0.5139886140823364,0.46048107743263245,0.0010000000474974513,1.3273009061813354,0.4031956195831299,0.2373875230550766,0.13581787049770355,0.841691255569458,0.5417078137397766,0.4352469742298126,1.1241880655288696,0.28289520740509033,0.12478301674127579,0.08180264383554459
5,0.8427758812904358,0.49749621748924255,0.46253660321235657,0.0010000000474974513,1.0959192514419556,0.38316062092781067,0.21169406175613403,0.12094324827194214,0.841691255569458,0.4968518018722534,0.4358676075935364,0.9327420592308044,0.2818564772605896,0.1284201443195343,0.08102624118328094
6,0.8424599766731262,0.48940104246139526,0.46163269877433777,0.0010000000474974513,0.9146853089332581,0.36004793643951416,0.2008548378944397,0.1109391376376152,0.841691255569458,0.5046693086624146,0.4354965090751648,0.7874107360839844,0.2803625762462616,0.1312558948993683,0.08056119084358215
7,0.8430918455123901,0.5312694311141968,0.44791582226753235,0.0010000000474974513,0.7771047353744507,0.3512718081474304,0.19198161363601685,0.10354535281658173,0.841691255569458,0.5837112665176392,0.45310840010643005,0.6861333250999451,0.28038284182548523,0.1280146986246109,0.08075443655252457
8,0.8435130715370178,0.5092599987983704,0.4513757824897766,0.0010000000474974513,0.6787750720977783,0.3412511646747589,0.18150845170021057,0.09627476334571838,0.841691255569458,0.4613687992095947,0.4358592927455902,0.5956193804740906,0.2798483073711395,0.13255023956298828,0.0804673507809639
9,0.8435130715370178,0.5072760581970215,0.4514145851135254,0.0010000000474974513,0.5985813140869141,0.3325440585613251,0.16832168400287628,0.08938226848840714,0.841691255569458,0.46167445182800293,0.4356730878353119,0.5281056761741638,0.27850526571273804,0.1359855681657791,0.08050145953893661
10,0.8436183929443359,0.5122233629226685,0.44800832867622375,0.0010000000474974513,0.5338606238365173,0.32506582140922546,0.16307921707630157,0.08568330109119415,0.841691255569458,0.5,0.43553707003593445,0.4752481281757355,0.27586331963539124,0.1437406986951828,0.07978683710098267
11,0.8439342975616455,0.5079236030578613,0.4488620162010193,0.0010000000474974513,0.48849809169769287,0.32290348410606384,0.16186583042144775,0.08454808592796326,0.841691255569458,0.529609203338623,0.43617820739746094,0.43629828095436096,0.2737642526626587,0.1491672545671463,0.07951216399669647
12,0.8439342975616455,0.5129510164260864,0.44697996973991394,0.0010000000474974513,0.4548194706439972,0.32094472646713257,0.16133981943130493,0.08432257175445557,0.841691255569458,0.5417821407318115,0.44169583916664124,0.4133862853050232,0.27453938126564026,0.15104040503501892,0.0799633041024208
13,0.8440396189689636,0.5050415992736816,0.44744187593460083,0.0010000000474974513,0.4336288273334503,0.3219188451766968,0.15906748175621033,0.0841626301407814,0.841691255569458,0.4696506857872009,0.43650975823402405,0.38991960883140564,0.2711840569972992,0.16349151730537415,0.0803871750831604
14,0.8440396189689636,0.5137268304824829,0.4434947073459625,0.0010000000474974513,0.41264060139656067,0.31870853900909424,0.15817658603191376,0.08336523920297623,0.841691255569458,0.5002031326293945,0.43553614616394043,0.3761703670024872,0.27413007616996765,0.14961715042591095,0.07967592775821686
15,0.8440396189689636,0.5125219821929932,0.44296765327453613,0.0010000000474974513,0.400432288646698,0.3178497850894928,0.160636305809021,0.08390403538942337,0.841691255569458,0.5720099806785583,0.43502676486968994,0.36387354135513306,0.2693805992603302,0.16264501214027405,0.08019937574863434
16,0.8440396189689636,0.5183128118515015,0.44123148918151855,0.0010000000474974513,0.3922855854034424,0.31648415327072144,0.15906690061092377,0.08364827185869217,0.841691255569458,0.5476386547088623,0.44199737906455994,0.36372774839401245,0.27077174186706543,0.15076816082000732,0.07901071012020111
17,0.8440396189689636,0.5071204900741577,0.4429534673690796,0.0010000000474974513,0.3903307020664215,0.31997308135032654,0.15608084201812744,0.08310247957706451,0.841691255569458,0.5097358226776123,0.4380359947681427,0.35800766944885254,0.2740285396575928,0.14638757705688477,0.07948517054319382
18,0.8440396189689636,0.5210129022598267,0.4396757483482361,0.0010000000474974513,0.38469046354293823,0.3191092610359192,0.15928326547145844,0.08342570811510086,0.841691255569458,0.5307928919792175,0.43601155281066895,0.3553312122821808,0.2736598253250122,0.15571509301662445,0.07991138845682144
19,0.8440396189689636,0.5306767821311951,0.43884748220443726,0.0010000000474974513,0.38023653626441956,0.31434139609336853,0.1599053293466568,0.08334550261497498,0.841691255569458,0.4650784730911255,0.4420289695262909,0.3560158610343933,0.2687382996082306,0.16595856845378876,0.0810178890824318
20,0.8440396189689636,0.550838828086853,0.43516361713409424,0.0010000000474974513,0.38182884454727173,0.31811219453811646,0.15440064668655396,0.08326248079538345,0.841691255569458,0.5161038637161255,0.4351840317249298,0.35215824842453003,0.2687305212020874,0.15956580638885498,0.07964809238910675
21,0.8440396189689636,0.5624213218688965,0.4314471185207367,0.0010000000474974513,0.37934786081314087,0.31871816515922546,0.157330721616745,0.08290491998195648,0.841691255569458,0.563461422920227,0.4311786890029907,0.3481830358505249,0.26837411522865295,0.14656962454319,0.0783500224351883
22,0.8440396189689636,0.5701923370361328,0.43124324083328247,0.0010000000474974513,0.37789878249168396,0.3187015950679779,0.15623322129249573,0.08299075812101364,0.841691255569458,0.6185321807861328,0.4282720685005188,0.35254770517349243,0.27633151412010193,0.13043175637722015,0.0794796273112297
23,0.8440396189689636,0.5903490781784058,0.42746487259864807,0.0010000000474974513,0.3769037425518036,0.31756162643432617,0.1554681807756424,0.08236747235059738,0.841691255569458,0.6811791062355042,0.4269011616706848,0.3524153530597687,0.275062620639801,0.14278869330883026,0.08080895245075226
24,0.8440396189689636,0.5859298706054688,0.42909684777259827,0.0010000000474974513,0.37824535369873047,0.31727832555770874,0.15415062010288239,0.08269254863262177,0.841691255569458,0.5824404954910278,0.43324950337409973,0.34221315383911133,0.25410881638526917,0.18716424703598022,0.08209137618541718
25,0.8440396189689636,0.604886531829834,0.42448675632476807,0.0010000000474974513,0.37703314423561096,0.32057181000709534,0.14999574422836304,0.08239620178937912,0.841691255569458,0.6388608813285828,0.43865087628364563,0.3551323115825653,0.27511098980903625,0.14808501303195953,0.07977806031703949
26,0.8440396189689636,0.6261996030807495,0.4186452329158783,0.0010000000474974513,0.3742927014827728,0.32168716192245483,0.15165716409683228,0.08216268569231033,0.841691255569458,0.6153421998023987,0.4259401261806488,0.3509785234928131,0.2770036458969116,0.1450110375881195,0.08021356165409088
27,0.8440396189689636,0.6399662494659424,0.4169430434703827,0.0010000000474974513,0.37464192509651184,0.3203628957271576,0.15643197298049927,0.08232049643993378,0.841691255569458,0.6226227283477783,0.4280407428741455,0.3473394513130188,0.26642754673957825,0.1586589217185974,0.07847247272729874
28,0.8440396189689636,0.6672252416610718,0.4079350233078003,0.0005000000237487257,0.36877599358558655,0.31887537240982056,0.15720105171203613,0.08245723694562912,0.841691255569458,0.6846093535423279,0.4214628338813782,0.345464825630188,0.27235543727874756,0.1495400220155716,0.07907023280858994
29,0.8440396189689636,0.6792221069335938,0.4022234380245209,0.0005000000237487257,0.3641148805618286,0.31747347116470337,0.15489907562732697,0.082054503262043,0.841691255569458,0.664417564868927,0.4227238893508911,0.34533554315567017,0.27134376764297485,0.14523252844810486,0.07872046530246735
